G1804,ἐξαγγέλλω,exangéllō,ex-ang-el'-lo,"from ἐκ and the base of ἄγγελος; to publish, i.e. celebrate:--shew forth."
G1805,ἐξαγοράζω,exagorázō,ex-ag-or-ad'-zo,"from ἐκ and ἀγοράζω; to buy up, i.e. ransom; figuratively, to rescue from loss (improve opportunity):--redeem."
G1806,ἐξάγω,exágō,ex-ag'-o,"from ἐκ and ἄγω; to lead forth:--bring forth (out), fetch (lead) out."
G1807,ἐξαιρέω,exairéō,ex-ahee-reh'-o,"from ἐκ and αἱρέομαι; actively, to tear out; middle voice, to select; figuratively, to release:--deliver, pluck out, rescue."
G1808,ἐξαίρω,exaírō,ex-ah'-ee-ro,from ἐκ and αἴρω; to remove:--put (take) away.
G1809,ἐξαιτέομαι,exaitéomai,ex-ahee-teh'-om-ahee,middle voice from ἐκ and αἰτέω; to demand (for trial):--desire.
G1810,ἐξαίφνης,exaíphnēs,ex-ah'-eef-nace,from ἐκ and the base of αἰφνίδιος; of a sudden (unexpectedly):--suddenly. Compare ἐξάπινα.
G1811,ἐξακολουθέω,exakolouthéō,ex-ak-ol-oo-theh'-o,"from ἐκ and ἀκολουθέω; to follow out, i.e. (figuratively) to imitate, obey, yield to:--follow."
G1812,ἑξακόσιοι,hexakósioi,hex-ak-os'-ee-oy,plural ordinal from ἕξ and ἑκατόν; six hundred:--six hundred.
G1813,ἐξαλείφω,exaleíphō,ex-al-i'-fo,"from ἐκ and ἀλείφω; to smear out, i.e. obliterate (erase tears, figuratively, pardon sin):--blot out, wipe away."
G1814,ἐξάλλομαι,exállomai,ex-al'-lom-ahee,from ἐκ and ἅλλομαι; to spring forth :--leap up.
G1815,ἐξανάστασις,exanástasis,ex-an-as'-tas-is,from ἐξανίστημι; a rising from death:--resurrection.
G1816,ἐξανατέλλω,exanatéllō,ex-an-at-el'-lo,"from ἐκ and ἀνατέλλω; to start up out of the ground, i.e. germinate:--spring up."
G1817,ἐξανίστημι,exanístēmi,ex-an-is'-tay-mee,"from ἐκ and ἀνίστημι; objectively, to produce, i.e. (figuratively) beget; subjectively, to arise, i.e. (figuratively) object:--raise (rise) up."
G1818,ἐξαπατάω,exapatáō,ex-ap-at-ah'-o,"from ἐκ and ἀπατάω; to seduce wholly:--beguile, deceive."
G1819,ἐξάπινα,exápina,ex-ap'-ee-nah,"from ἐκ and a derivative of the same as αἰφνίδιος; of a sudden, i.e. unexpectedly:--suddenly. Compare ἐξαίφνης."
G1820,ἐξαπορέομαι,exaporéomai,ex-ap-or-eh'-om-ahee,"middle voice from ἐκ and ἀπορέω; to be utterly at a loss, i.e. despond:--(in) despair."
G1821,ἐξαποστέλλω,exapostéllō,ex-ap-os-tel'-lo,"from ἐκ and ἀποστέλλω; to send away forth, i.e. (on a mission) to despatch, or (peremptorily) to dismiss:--send (away, forth, out)."
G1822,ἐξαρτίζω,exartízō,ex-ar-tid'-zo,"from ἐκ and a derivative of ἄρτιος; to finish out (time); figuratively, to equip fully (a teacher):--accomplish, thoroughly furnish."
G1823,ἐξαστράπτω,exastráptō,ex-as-trap'-to,"from ἐκ and ἀστράπτω; to lighten forth, i.e. (figuratively) to be radiant (of very white garments):--glistening."
G1824,ἐξαυτῆς,exautēs,ex-ow'-tace,"from ἐκ and the genitive case singular feminine of αὐτός (ὥρα being understood); from that hour, i.e. instantly:--by and by, immediately, presently, straightway."
G1825,ἐξεγείρω,exegeírō,ex-eg-i'-ro,"from ἐκ and ἐγείρω; to rouse fully, i.e. (figuratively) to resuscitate (from death), release (from infliction):--raise up."
G1826,ἔξειμι,éxeimi,ex'-i-mee,"from ἐκ and  (to go); to issue, i.e. leave (a place), escape (to the shore):--depart, get (to land), go out."
G1827,ἐξελέγχω,exelénchō,ex-el-eng'-kho,"from ἐκ and ἐλέγχω; to convict fully, i.e. (by implication) to punish:--convince."
G1828,ἐξέλκω,exélkō,ex-el'-ko,"from ἐκ and ἑλκύω; to drag forth, i.e. (figuratively) to entice (to sin):--draw away."
G1829,ἐξέραμα,exérama,ex-er'-am-ah,"from a comparative of ἐκ and a presumed  (to spue); vomit, i.e. food disgorged:--vomit."
G1830,ἐξερευνάω,exereunáō,ex-er-yoo-nah'-o,from ἐκ and ἐρευνάω; to explore (figuratively):--search diligently.
G1831,ἐξέρχομαι,exérchomai,ex-er'-khom-ahee,"from ἐκ and ἔρχομαι; to issue (literally or figuratively):--come (forth, out), depart (out of), escape, get out, go (abroad, away, forth, out, thence), proceed (forth), spread abroad."
G1832,ἔξεστι,éxesti,ex-on',"third person singular present indicative of a compound of ἐκ and εἰμί; so also         neuter present participle of the same (with or without some form of εἰμί expressed); impersonally, it is right (through the figurative idea of being out in public):--be lawful, let, X may(-est)."
G1833,ἐξετάζω,exetázō,ex-et-ad'-zo,"from ἐκ and  (to examine); to test thoroughly (by questions), i.e. ascertain or interrogate:--ask, enquire, search."
G1834,ἐξηγέομαι,exēgéomai,ex-ayg-eh'-om-ahee,"from ἐκ and ἡγέομαι; to consider out (aloud), i.e. rehearse, unfold:--declare, tell."
G1835,ἑξήκοντα,hexḗkonta,hex-ay'-kon-tah,"the tenth multiple of ἕξ; sixty:--sixty(-fold), threescore."
G1836,ἑξῆς,hexēs,hex-ace',"from ἔχω (in the sense of taking hold of, i.e. adjoining); successive:--after, following, X morrow, next."
G1837,ἐξηχέομαι,exēchéomai,ex-ay-kheh'-om-ahee,"middle voice from ἐκ and ἠχέω; to ""echo"" forth, i.e. resound (be generally reported):--sound forth."
G1838,ἕξις,héxis,hex'-is,"from ἔχω; habit, i.e. (by implication) practice:--use."
G1839,ἐξίστημι,exístēmi,ex-is'-tay-mee,"from ἐκ and ἵστημι; to put (stand) out of wits, i.e. astound, or (reflexively) become astounded, insane:--amaze, be (make) astonished, be beside self (selves), bewitch, wonder."
G1840,ἐξισχύω,exischýō,ex-is-khoo'-o,"from ἐκ and ἰσχύω; to have full strength, i.e. be entirely competent:--be able."
G1841,ἔξοδος,éxodos,ex'-od-os,"from ἐκ and ὁδός; an exit, i.e. (figuratively) death:--decease, departing."
G1842,ἐξολοθρεύω,exolothreúō,ex-ol-oth-ryoo'-o,from ἐκ and ὀλοθρεύω; to extirpate:--destroy.
G1843,ἐξομολογέω,exomologéō,ex-om-ol-og-eh'-o,"from ἐκ and ὁμολογέω; to acknowledge or (by implication, of assent) agree fully:--confess, profess, promise."
G1844,ἐξορκίζω,exorkízō,ex-or-kid'-zo,"from ἐκ and ὁρκίζω; to exact an oath, i.e. conjure:--adjure."
G1845,ἐξορκιστής,exorkistḗs,ex-or-kis-tace',"from ἐξορκίζω; one that binds by an oath (or spell), i.e. (by implication) an ""exorcist"" (conjurer):--exorcist."
G1846,ἐξορύσσω,exorýssō,ex-or-oos'-so,"from ἐκ and ὀρύσσω; to dig out, i.e. (by extension) to extract (an eye), remove (roofing):--break up, pluck out."
G1847,ἐξουδενόω,exoudenóō,ex-oo-den-o'-o,"from ἐκ and a derivative of the neuter of οὐδείς; to make utterly nothing of, i.e. despise:--set at nought. See also ἐξουθενέω."
G1848,ἐξουθενέω,exouthenéō,ex-oo-then-eh'-o,"a variation of ἐξουδενόω and meaning the same:--contemptible, despise, least esteemed, set at nought."
G1849,ἐξουσία,exousía,ex-oo-see'-ah,"from ἔξεστι (in the sense of ability); privilege, i.e. (subjectively) force, capacity, competency, freedom, or (objectively) mastery (concretely, magistrate, superhuman, potentate, token of control), delegated influence:--authority, jurisdiction, liberty, power, right, strength."
G1850,ἐξουσιάζω,exousiázō,ex-oo-see-ad'-zo,"from ἐξουσία; to control:--exercise authority upon, bring under the (have) power of."
G1851,ἐξοχή,exochḗ,ex-okh-ay',from a compound of ἐκ and ἔχω (meaning to stand out); prominence (figuratively):--principal.
G1852,ἐξυπνίζω,exypnízō,ex-oop-nid'-zo,from ἔξυπνος; to waken:--awake out of sleep.
G1853,ἔξυπνος,éxypnos,ex'-oop-nos,from ἐκ and ὕπνος; awake:--X out of sleep.
G1854,ἔξω,éxō,ex'-o,"adverb from ἐκ; out(-side, of doors), literally or figuratively:--away, forth, (with-)out (of, -ward), strange."
G1855,ἔξωθεν,éxōthen,ex'-o-then,"from ἔξω; external(-ly):--out(-side, -ward, - wardly), (from) without."
G1856,ἐξωθέω,exōthéō,ex-o'-tho,"from ἐκ and  (to push); to expel; by implication, to propel:--drive out, thrust in."
G1857,ἐξώτερος,exṓteros,ex-o'-ter-os,comparative of ἔξω; exterior:--outer.
G1858,ἑορτάζω,heortázō,heh-or-tad'-zo,from ἑορτή; to observe a festival:--keep the feast.
G1859,ἑορτή,heortḗ,heh-or-tay',"of uncertain affinity; a festival:--feast, holyday."
G1860,ἐπαγγελία,epangelía,ep-ang-el-ee'-ah,"from ἐπαγγέλλω; an announcement (for information, assent or pledge; especially a divine assurance of good):--message, promise."
G1861,ἐπαγγέλλω,epangéllō,ep-ang-el'-lo,"from ἐπί and the base of ἄγγελος; to announce upon (reflexively), i.e. (by implication) to engage to do something, to assert something respecting oneself:--profess, (make) promise."
G1862,ἐπάγγελμα,epángelma,ep-ang'-el-mah,from ἐπαγγέλλω; a self-committal (by assurance of conferring some good):--promise.
G1863,ἐπάγω,epágō,ep-ag'-o,"from ἐπί and ἄγω; to superinduce, i.e. inflict (an evil), charge (a crime):--bring upon."
G1864,ἐπαγωνίζομαι,epagōnízomai,ep-ag-o-nid'-zom-ahee,from ἐπί and ἀγωνίζομαι; to struggle for:--earnestly contend for.
G1865,ἐπαθροίζω,epathroízō,ep-ath-roid'-zo,from ἐπί and  (to assemble); to accumulate:--gather thick together.
G1866,Ἐπαίνετος,Epaínetos,ep-a'-hee-net-os,"from ἐπαινέω; praised; Epænetus, a Christian:--Epenetus."
G1867,ἐπαινέω,epainéō,ep-ahee-neh'-o,"from ἐπί and αἰνέω; to applaud:--commend, laud, praise."
G1868,ἔπαινος,épainos,ep'-ahee-nos,"from ἐπί and the base of αἰνέω; laudation; concretely, a commendable thing:--praise."
G1869,ἐπαίρω,epaírō,ep-ahee'-ro,"from ἐπί and αἴρω; to raise up (literally or figuratively):--exalt self, poise (lift, take) up."
G1870,ἐπαισχύνομαι,epaischýnomai,ep-ahee-skhoo'-nom-ahee,from ἐπί and αἰσχύνομαι; to feel shame for something:--be ashamed.
G1871,ἐπαιτέω,epaitéō,ep-ahee-teh'-o,from ἐπί and αἰτέω; to ask for:--beg.
G1872,ἐπακολουθέω,epakolouthéō,ep-ak-ol-oo-theh'-o,from ἐπί and ἀκολουθέω; to accompany:--follow (after).
G1873,ἐπακούω,epakoúō,ep-ak-oo'-o,from ἐπί and ἀκούω; to hearken (favorably) to:--hear.
G1874,ἐπακροάομαι,epakroáomai,ep-ak-ro-ah'-om-ahee,from ἐπί and the base of ἀκροατής; to listen (intently) to:--hear.
G1875,ἐπάν,epán,ep-an',"from ἐπί and ἄν; a particle of indefinite contemporaneousness; whenever, as soon as:--when."
G1876,ἐπάναγκες,epánankes,ep-an'-ang-kes,"neuter of a presumed compound of ἐπί and ἀνάγκη; (adverbially) on necessity, i.e. necessarily:--necessary."
G1877,ἐπανάγω,epanágō,ep-an-ag'-o,"from ἐπί and ἀνάγω; to lead up on, i.e. (technical) to put out (to sea); (intransitively) to return:--launch (thrust) out, return."
G1878,ἐπαναμιμνήσκω,epanamimnḗskō,ep-an-ah-mim-nace'-ko,from ἐπί and ἀναμιμνήσκω; to remind of:--put in mind.
G1879,ἐπαναπαύομαι,epanapaúomai,ep-an-ah-pow'-om-ahee,middle voice from ἐπί and ἀναπαύω; to settle on; literally (remain) or figuratively (rely):--rest in (upon).
G1880,ἐπανέρχομαι,epanérchomai,ep-an-er'-khom-ahee,"from ἐπί and ἀνέρχομαι; to come up on, i.e. return:--come again, return."
G1881,ἐπανίσταμαι,epanístamai,ep-an-is'-tam-ahee,"middle voice from ἐπί and ἀνίστημι; to stand up on, i.e. (figuratively) to attack:--rise up against."
G1882,ἐπανόρθωσις,epanórthōsis,ep-an-or'-tho-sis,"from a compound of ἐπί and ἀνορθόω; a straightening up again, i.e. (figuratively) rectification (reformation):-- correction."
G1883,ἐπάνω,epánō,ep-an'-o,"from ἐπί and ἄνω; up above, i.e. over or on (of place, amount, rank, etc.):--above, more than, (up-)on, over."
G1884,ἐπαρκέω,eparkéō,ep-ar-keh'-o,"from ἐπί and ἀρκέω; to avail for, i.e. help:--relieve."
G1885,ἐπαρχία,eparchía,ep-ar-khee'-ah,"from a compound of ἐπί and ἄρχω (meaning a governor of a district, ""eparch""); a special region of government, i.e. a Roman præfecture:--province."
G1886,ἔπαυλις,épaulis,ep'-ow-lis,"from ἐπί and an equivalent of αὐλή; a hut over the head, i.e. a dwelling:--habitation."
G1887,ἐπαύριον,epaúrion,ep-ow'-ree-on,"from ἐπί and αὔριον; occurring on the succeeding day, i.e. (ἡμέρα being implied) to-morrow:--day following, morrow, next day (after)."
G1888,ἐπαυτοφώρῳ,epautophṓrōi,ep-ow-tof-o'-ro,"from ἐπί and αὐτός and (the dative case singular of) a derivative of  (a thief); in theft itself, i.e. (by analogy) in actual crime:--in the very act."
G1889,Ἐπαφρᾶς,Epaphrâs,ep-af-ras',"contracted from Ἐπαφρόδιτος; Epaphras, a Christian:--Epaphras."
G1890,ἐπαφρίζω,epaphrízō,ep-af-rid'-zo,"from ἐπί and ἀφρίζω; to foam upon, i.e. (figuratively) to exhibit (a vile passion):--foam out."
G1891,Ἐπαφρόδιτος,Epaphróditos,ep-af-rod'-ee-tos,"from ἐπί (in the sense of devoted to) and  (Venus); Epaphroditus, a Christian:--Epaphroditus. Compare Ἐπαφρᾶς."
G1892,ἐπεγείρω,epegeírō,ep-eg-i'-ro,"from ἐπί and ἐγείρω; to rouse upon, i.e. (figuratively) to excite against:--raise, stir up."
G1893,ἐπεί,epeí,ep-i',"from ἐπί and εἰ; thereupon, i.e. since (of time or cause):--because, else, for that (then, -asmuch as), otherwise, seeing that, since, when."
G1894,ἐπειδή,epeidḗ,ep-i-day',"from ἐπεί and δή; since now, i.e. (of time) when, or (of cause) whereas:--after that, because, for (that, -asmuch as), seeing, since."
G1895,ἐπειδήπερ,epeidḗper,ep-i-day'-per,from ἐπειδή and περ; since indeed (of cause):--forasmuch.
G1896,ἐπεῖδον,epeîdon,ep-i'-don,"and other moods and persons of the same tense; from ἐπί and εἴδω; to regard (favorably or otherwise):--behold, look upon."
G1897,ἐπείπερ,epeíper,ep-i'-per,from ἐπεί and περ; since indeed (of cause):--seeing.
G1898,ἐπεισαγωγή,epeisagōgḗ,ep-ice-ag-o-gay',from a compound of ἐπί and εἰσάγω; a superintroduction:--bringing in.
G1899,ἔπειτα,épeita,ep'-i-tah,"from ἐπί and εἶτα; thereafter:--after that(-ward), then."
G1900,ἐπέκεινα,epékeina,ep-ek'-i-nah,"from ἐπί and (the accusative case plural neuter of) ἐκεῖνος; upon those parts of, i.e. on the further side of:--beyond."
G1901,ἐπεκτείνομαι,epekteínomai,ep-ek-ti'-nom-ahee,middle voice from ἐπί and ἐκτείνω; to stretch (oneself) forward upon:--reach forth.
G1902,ἐπενδύομαι,ependýomai,ep-en-doo'-om-ahee,middle voice from ἐπί and ἐνδύω; to invest upon oneself:--be clothed upon.
G1903,ἐπενδύτης,ependýtēs,ep-en-doo'-tace,"from ἐπενδύομαι; a wrapper, i.e. outer garment:--fisher's coat."
G1904,ἐπέρχομαι,epérchomai,ep-er'-khom-ahee,"from ἐπί and ἔρχομαι; to supervene, i.e. arrive, occur, impend, attack, (figuratively) influence:--come (in, upon)."
G1905,ἐπερωτάω,eperōtáō,ep-er-o-tah'-o,"from ἐπί and ἐρωτάω; to ask for, i.e. inquire, seek:--ask (after, questions), demand, desire, question."
G1906,ἐπερώτημα,eperṓtēma,ep-er-o'-tay-mah,from ἐπερωτάω; an inquiry:--answer.
G1907,ἐπέχω,epéchō,ep-ekh'-o,"from ἐπί and ἔχω; to hold upon, i.e. (by implication) to retain; (by extension) to detain; (with implication, of νοῦς) to pay attention to:--give (take) heed unto, hold forth, mark, stay."
